0.00 7.34
10.00 7.23
20.00 7.17
30.00 7.12
40.00 7.07
50.00 7.36
60.00 7.25
70.00 7.19
80.00 7.14
90.00 7.04
100.00 6.98
110.00 7.27
120.00 7.21
130.00 7.16
140.00 7.06
150.00 7.00
160.00 6.89
170.00 6.89
180.00 6.78
190.00 6.68
200.00 7.02
210.00 6.91
220.00 6.86
230.00 6.80
240.00 6.69
250.00 6.64
260.00 6.53
270.00 6.48
280.00 6.42
290.00 6.31
300.00 6.25
310.00 6.15
320.00 6.10
330.00 6.04
340.00 5.93
350.00 5.42
360.00 5.42
370.00 5.31
380.00 5.26
390.00 5.15
400.00 5.04
410.00 5.04
420.00 4.93
430.00 4.87
440.00 4.36
450.00 4.26
460.00 4.26
470.00 3.75
480.00 3.39
490.00 2.88
500.00 2.43
510.00 2.37
520.00 1.86
530.00 1.76
540.00 1.70
550.00 1.65
560.00 1.59
570.00 1.48
580.00 1.77
590.00 2.11
600.00 2.06
610.00 2.40
620.00 2.30
630.00 2.19
640.00 2.13
650.00 2.08
660.00 1.17
670.00 1.11
680.00 0.60
690.00 0.60
700.00 0.49
710.00 0.39
720.00 0.33
730.00 0.22
740.00 0.22
750.00 0.11
760.00 0.00
770.00 0.34
780.00 0.23
790.00 0.18
800.00 0.52
810.00 0.81
820.00 0.76
830.00 1.35
840.00 1.70
850.00 1.64
860.00 0.73
870.00 0.67
880.00 0.62
890.00 0.51
900.00 1.65
910.00 1.54
920.00 2.13
930.00 2.13
940.00 2.42
950.00 2.66
960.00 3.35
970.00 3.94
980.00 3.94
990.00 4.64
1000.00 4.98
1010.00 5.57
1020.00 6.26
1030.00 6.26
1040.00 6.85
1050.00 7.44
1060.00 7.78
1070.00 8.13
1080.00 8.47
1090.00 9.06
1100.00 9.35
1110.00 9.29
1120.00 9.64
1130.00 11.08
1140.00 10.97
1150.00 10.86
1160.00 10.80
1170.00 10.75
1180.00 10.64
1190.00 10.58
1200.00 10.47
1210.00 9.61
1220.00 9.16
1230.00 9.45
1240.00 10.49
1250.00 10.78
1260.00 10.78
1270.00 10.27
1280.00 9.86
1290.00 10.50
1300.00 9.29
1310.00 8.84
1320.00 9.18
1330.00 9.47
1340.00 10.11
1350.00 11.50
1360.00 11.05
1370.00 12.09
1380.00 13.48
1390.00 14.92
1400.00 14.57
1410.00 15.16
1420.00 15.80
1430.00 16.09
1440.00 16.43
1450.00 15.98
1460.00 15.87
1470.00 16.21
1480.00 16.10
1490.00 15.59
1500.00 15.59
1510.00 15.08
1520.00 15.42
1530.00 15.31
1540.00 15.60
1550.00 15.60
1560.00 16.59
1570.00 16.93
1580.00 17.92
1590.00 18.57
1600.00 19.31
1610.00 20.30
1620.00 20.99
1630.00 21.63
1640.00 20.48
1650.00 21.52
1660.00 21.40
1670.00 23.19
1680.00 23.83
1690.00 24.18
1700.00 25.62
1710.00 30.01
1720.00 35.10
1730.00 37.24
1740.00 38.69
1750.00 41.98
1760.00 44.12
1770.00 46.31
1780.00 46.31
1790.00 49.20
1800.00 51.98
1810.00 53.82
1820.00 57.81
1830.00 57.81
1840.00 61.50
1850.00 64.39
1860.00 65.23
1870.00 65.42
1880.00 69.07
1890.00 70.61
1900.00 76.80
1910.00 77.54
1920.00 79.12
1930.00 81.57
1940.00 84.81
1950.00 92.20
1960.00 94.64
1970.00 99.59
1980.00 105.38
1990.00 109.42
2000.00 117.71
2010.00 127.59
2020.00 127.59
2030.00 138.28
2040.00 144.02
2050.00 153.91
2060.00 162.20
2070.00 162.20
2080.00 165.39
2090.00 167.83
2100.00 173.51
2110.00 176.86
2120.00 179.30
2130.00 185.79
2140.00 193.18
2150.00 197.32
2160.00 200.57
2170.00 205.51
2180.00 213.79
2190.00 221.98
2200.00 226.92
2210.00 229.37
2220.00 232.61
2230.00 236.70
